scenario_id,transformer_kva,base_load_kw,feeder_length_km,cable_type,r1,x1,r0,x0,phase_balance_class,num_chargers_installed,num_chargers_active,charger_power_kw,total_active_power_kw,total_reactive_power_kvar,total_losses_kw,transformer_loading_pct,parkingbus_voltage_kv,min_bus_voltage_pu,overload_flag,undervoltage_flag,compatibility_class,recommended_max_active_chargers,recommended_max_power_per_charger_kw,charger_total_kw,load_ratio
case_029800,100,180,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,10,7,7.4,179.717,70.394,42.576,179.717,0.163745,0.709036,1,1,not_compatible,0,0.0,51.800000000000004,1.7971700000000002
case_029801,250,80,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,10,7,7.4,128.205,40.528,12.743,51.282,0.196261,0.849836,0,1,not_compatible,0,0.0,51.800000000000004,0.51282
case_029802,500,20,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,20,12,11.0,155.932,37.499,3.932,31.186,0.221117,0.957464,0,0,compatible,12,11.0,132.0,0.311864
case_029803,500,250,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,39,11.0,363.716,117.819,163.1,72.743,0.106484,0.46109,0,1,not_compatible,0,0.0,429.0,0.727432
case_029804,400,180,0.05,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,9,11.0,282.972,90.189,3.972,70.743,0.223834,0.969231,0,0,compatible,10,11.0,99.0,0.70743
case_029805,500,180,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,7,11.0,157.836,51.696,61.538,31.567,0.121748,0.527184,0,1,not_compatible,0,0.0,77.0,0.315672
case_029806,100,180,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,7,50.0,440.782,219.683,44.322,440.782,0.177937,0.770489,1,1,not_compatible,0,0.0,350.0,4.40782
case_029807,500,20,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,10,7,50.0,193.7,55.781,89.886,38.74,0.10628,0.460208,0,1,not_compatible,0,0.0,350.0,0.38739999999999997
case_029808,400,120,0.05,C_weak,0.35,0.12,0.7,0.24,balanced,20,15,50.0,815.782,261.322,87.636,203.945,0.200965,0.870206,1,1,not_compatible,3,11.0,750.0,2.0394550000000002
case_029809,500,250,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,10,7.4,335.364,111.057,14.963,67.073,0.216133,0.935883,0,1,conditional,2,0.0,74.0,0.670728
case_029810,160,120,0.05,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,17,11.0,310.229,107.169,10.175,193.893,0.213505,0.924503,1,1,not_compatible,0,0.0,187.0,1.93893125
case_029811,400,180,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,10,9,50.0,244.773,80.018,145.751,61.193,0.091291,0.395302,0,1,not_compatible,0,0.0,450.0,0.6119325
case_029812,100,50,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,20,13,50.0,313.607,140.654,152.739,313.607,0.101562,0.439777,1,1,not_compatible,0,0.0,650.0,3.13607
case_029813,160,20,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,39,7.4,220.427,68.345,63.01,137.767,0.137936,0.597279,1,1,not_compatible,0,0.0,288.6,1.37766875
case_029814,160,50,1.0,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,10,11.0,132.016,41.439,26.829,82.51,0.160807,0.696313,0,1,not_compatible,0,0.0,110.0,0.8251
case_029815,250,120,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,32,11.0,211.636,69.631,110.644,84.654,0.086902,0.376296,0,1,not_compatible,0,0.0,352.0,0.846544
case_029816,500,120,0.05,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,23,22.0,612.45,179.409,53.097,122.49,0.198352,0.85889,1,1,not_compatible,4,3.7,506.0,1.2249
case_029817,500,120,0.05,C_weak,0.35,0.12,0.7,0.24,balanced,20,20,22.0,562.267,160.25,40.27,112.453,0.210661,0.912188,1,1,not_compatible,9,7.4,440.0,1.1245340000000001
case_029818,160,120,1.0,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,40,22.0,483.381,233.715,198.172,302.113,0.090599,0.392304,1,1,not_compatible,0,0.0,880.0,3.02113125
case_029819,400,120,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,24,7.4,167.96,52.56,70.373,41.99,0.10585,0.458345,0,1,not_compatible,0,0.0,177.60000000000002,0.4199
case_029820,500,120,0.2,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,31,7.4,314.068,90.98,50.079,62.814,0.179787,0.778501,0,1,not_compatible,0,0.0,229.4,0.6281359999999999
case_029821,400,120,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,40,34,11.0,415.297,124.301,84.169,103.824,0.178993,0.775064,1,1,not_compatible,0,0.0,374.0,1.0382425
case_029822,160,180,0.2,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,20,15,50.0,568.481,247.279,185.46,355.3,0.122913,0.532227,1,1,not_compatible,0,0.0,750.0,3.55300625
case_029823,500,120,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,30,50.0,447.618,168.384,293.117,89.524,0.044282,0.191745,0,1,not_compatible,0,0.0,1500.0,0.895236
case_029824,160,120,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,28,50.0,898.921,547.277,196.111,561.826,0.123189,0.533425,1,1,not_compatible,0,0.0,1400.0,5.61825625
case_029825,100,250,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,10,8,22.0,400.388,188.658,14.033,400.388,0.208132,0.901238,1,1,not_compatible,0,0.0,176.0,4.00388
case_029826,160,180,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,10,7,7.4,228.021,84.344,16.291,142.513,0.208545,0.903026,1,1,not_compatible,0,0.0,51.800000000000004,1.42513125
case_029827,100,250,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,27,7.4,354.146,171.408,57.362,354.146,0.165697,0.717488,1,1,not_compatible,0,0.0,199.8,3.5414600000000003
case_029828,500,180,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,20,17,50.0,863.938,309.528,139.159,172.788,0.165904,0.718383,1,1,not_compatible,0,0.0,850.0,1.727876
case_029829,400,180,0.2,A_strong,0.1,0.05,0.2,0.1,balanced,10,7,50.0,519.73,166.778,40.967,129.932,0.204091,0.883739,1,1,not_compatible,0,7.4,350.0,1.299325
case_029830,160,180,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,28,22.0,462.635,197.588,167.999,289.147,0.118785,0.514353,1,1,not_compatible,0,0.0,616.0,2.89146875
case_029831,160,250,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,10,5,7.4,202.588,80.067,60.645,126.617,0.152082,0.658536,1,1,not_compatible,0,0.0,37.0,1.266175
case_029832,100,180,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,37,22.0,457.803,263.609,189.475,457.803,0.096367,0.417283,1,1,not_compatible,0,0.0,814.0,4.57803
case_029833,400,250,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,9,11.0,185.791,62.793,85.275,46.448,0.10789,0.46718,0,1,not_compatible,0,0.0,99.0,0.4644775
case_029834,100,120,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,20,18,7.4,257.615,97.72,5.41,257.615,0.218529,0.946258,1,1,not_compatible,0,0.0,133.20000000000002,2.57615
case_029835,400,80,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,10,8,50.0,304.657,91.524,112.637,76.164,0.136801,0.592367,0,1,not_compatible,0,0.0,400.0,0.7616425
case_029836,500,180,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,30,23,7.4,238.479,79.158,79.467,47.696,0.150007,0.649548,0,1,not_compatible,0,0.0,170.20000000000002,0.47695800000000005
case_029837,400,180,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,14,22.0,294.112,94.55,110.905,73.528,0.113264,0.490448,0,1,not_compatible,0,0.0,308.0,0.73528
case_029838,250,180,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,20,15,11.0,356.061,118.736,11.061,142.424,0.219776,0.951659,1,0,not_compatible,1,0.0,165.0,1.4242439999999998
case_029839,100,20,1.0,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,20,18,7.4,135.697,44.846,18.386,135.697,0.176143,0.762722,1,1,not_compatible,1,0.0,133.20000000000002,1.35697
case_029840,400,250,1.0,A_strong,0.1,0.05,0.2,0.1,balanced,40,20,50.0,612.007,257.75,280.326,153.002,0.115845,0.501623,1,1,not_compatible,0,0.0,1000.0,1.5300174999999998
case_029841,250,50,0.2,A_strong,0.1,0.05,0.2,0.1,balanced,10,8,50.0,443.01,138.347,31.209,177.204,0.207301,0.89764,1,1,not_compatible,2,11.0,400.0,1.77204
case_029842,500,250,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,10,6,7.4,274.238,92.62,37.332,54.848,0.197849,0.856713,0,1,not_compatible,0,0.0,44.400000000000006,0.548476
case_029843,400,20,1.0,A_strong,0.1,0.05,0.2,0.1,balanced,10,7,22.0,165.973,44.42,19.299,41.493,0.194208,0.840947,0,1,not_compatible,0,3.7,154.0,0.41493250000000004
case_029844,160,250,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,32,11.0,533.51,231.82,52.631,333.444,0.188261,0.815195,1,1,not_compatible,0,0.0,352.0,3.3344375
case_029845,100,180,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,8,7.4,145.853,55.747,55.047,145.853,0.124097,0.537355,1,1,not_compatible,0,0.0,59.2,1.45853
case_029846,100,180,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,30,7.4,365.149,163.245,26.064,365.149,0.192444,0.833307,1,1,not_compatible,0,0.0,222.0,3.65149
case_029847,400,80,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,30,15,50.0,370.178,130.298,194.094,92.545,0.105979,0.458902,0,1,not_compatible,0,0.0,750.0,0.925445
case_029848,250,180,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,6,11.0,237.748,84.641,21.657,95.099,0.199761,0.864992,0,1,not_compatible,0,0.0,66.0,0.950992
case_029849,250,180,0.05,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,20,18,7.4,318.844,106.953,5.644,127.538,0.220977,0.956857,1,0,not_compatible,2,0.0,133.20000000000002,1.275376
case_029850,500,80,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,10,10,11.0,177.233,51.826,23.614,35.447,0.185651,0.803894,0,1,not_compatible,0,0.0,110.0,0.354466
case_029851,500,250,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,38,22.0,944.531,324.454,140.215,188.906,0.172744,0.748004,1,1,not_compatible,0,0.0,836.0,1.8890619999999998
case_029852,100,180,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,9,22.0,344.59,153.7,24.192,344.59,0.19247,0.833418,1,1,not_compatible,0,0.0,198.0,3.4459
case_029853,160,50,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,22,50.0,523.183,259.718,230.008,326.989,0.086814,0.375917,1,1,not_compatible,0,0.0,1100.0,3.26989375
case_029854,160,20,0.05,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,20,11.0,244.413,70.672,6.518,152.758,0.216673,0.93822,1,1,not_compatible,9,3.7,220.0,1.5275812500000001
case_029855,100,120,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,9,11.0,204.036,79.601,18.629,204.036,0.192489,0.833503,1,1,not_compatible,0,0.0,99.0,2.04036
case_029856,160,180,0.5,B_medium,0.2,0.08,0.4,0.16,balanced,30,17,7.4,255.401,94.445,48.244,159.626,0.181174,0.784507,1,1,not_compatible,0,0.0,125.80000000000001,1.5962562500000002
case_029857,160,80,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,15,50.0,603.82,265.515,130.257,377.387,0.147392,0.638224,1,1,not_compatible,0,0.0,750.0,3.7738750000000003
case_029858,250,180,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,5,11.0,210.608,74.119,32.389,84.243,0.185606,0.803696,0,1,not_compatible,0,0.0,55.0,0.8424320000000001
case_029859,400,120,0.2,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,30,50.0,809.432,294.055,352.893,202.358,0.089046,0.38558,1,1,not_compatible,0,0.0,1500.0,2.02358
case_029860,500,120,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,20,18,50.0,743.786,265.845,200.045,148.757,0.162667,0.704368,1,1,not_compatible,0,0.0,900.0,1.487572
case_029861,400,80,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,40,31,7.4,306.596,86.252,26.41,76.649,0.207438,0.898232,0,1,not_compatible,9,0.0,229.4,0.76649
case_029862,250,120,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,25,50.0,412.074,167.299,256.056,164.829,0.049645,0.214969,1,1,not_compatible,0,0.0,1250.0,1.648296
case_029863,100,120,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,20,20,11.0,335.378,135.02,9.335,335.378,0.213993,0.926618,1,1,not_compatible,0,0.0,220.0,3.35378
case_029864,250,180,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,29,50.0,1131.814,553.387,234.133,452.726,0.140451,0.608169,1,1,not_compatible,0,0.0,1450.0,4.527256
case_029865,160,180,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,10,9,11.0,209.08,74.91,55.93,130.675,0.153977,0.66674,1,1,not_compatible,0,0.0,99.0,1.30675
case_029866,100,250,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,27,11.0,292.942,127.38,118.957,292.942,0.105616,0.457332,1,1,not_compatible,0,0.0,297.0,2.92942
case_029867,250,250,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,20,7.4,265.791,93.236,89.424,106.317,0.134923,0.584233,1,1,not_compatible,0,0.0,148.0,1.063164
case_029868,160,120,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,18,11.0,207.298,75.109,66.478,129.561,0.124139,0.53754,1,1,not_compatible,0,0.0,198.0,1.2956125
case_029869,400,20,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,27,50.0,789.706,316.201,265.804,197.427,0.106919,0.462974,1,1,not_compatible,0,0.0,1350.0,1.974265
case_029870,160,250,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,40,39,11.0,513.813,230.128,107.012,321.133,0.171937,0.74451,1,1,not_compatible,0,0.0,429.0,3.2113312499999997
case_029871,250,180,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,17,11.0,186.299,62.874,87.146,74.52,0.095551,0.41375,0,1,not_compatible,0,0.0,187.0,0.7451960000000001
case_029872,160,120,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,30,22.0,249.486,92.027,158.167,155.929,0.057055,0.247054,1,1,not_compatible,0,0.0,660.0,1.5592875
case_029873,400,250,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,9,22.0,284.711,94.893,102.703,71.178,0.123423,0.534436,0,1,not_compatible,0,0.0,198.0,0.7117775000000001
case_029874,160,180,1.0,A_strong,0.1,0.05,0.2,0.1,balanced,20,14,50.0,481.6,227.862,184.921,301.0,0.128326,0.555667,1,1,not_compatible,0,0.0,700.0,3.0100000000000002
case_029875,400,250,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,40,32,22.0,755.124,267.119,166.989,188.781,0.172991,0.749071,1,1,not_compatible,0,0.0,704.0,1.88781
case_029876,100,180,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,30,11.0,436.075,210.565,39.011,436.075,0.181487,0.785861,1,1,not_compatible,0,0.0,330.0,4.3607499999999995
case_029877,100,20,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,30,22,11.0,237.607,78.676,30.008,237.607,0.192734,0.834561,1,1,not_compatible,3,0.0,242.0,2.37607
case_029878,100,180,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,10,9,7.4,179.899,72.558,48.546,179.899,0.163013,0.705868,1,1,not_compatible,0,0.0,66.60000000000001,1.79899
case_029879,100,120,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,10,8,11.0,202.672,75.554,13.649,202.672,0.208174,0.901421,1,1,not_compatible,0,0.0,88.0,2.02672
case_029880,160,50,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,10,6,22.0,185.253,53.463,3.253,115.783,0.224045,0.970142,1,0,not_compatible,3,11.0,132.0,1.1578312499999999
case_029881,250,250,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,30,21,22.0,252.893,88.733,158.297,101.157,0.083955,0.363534,1,1,not_compatible,0,0.0,462.0,1.011572
case_029882,160,120,0.5,B_medium,0.2,0.08,0.4,0.16,balanced,40,40,50.0,703.784,380.717,416.447,439.865,0.081955,0.354876,1,1,not_compatible,0,0.0,2000.0,4.39865
case_029883,500,50,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,23,50.0,945.283,343.806,177.838,189.057,0.154524,0.669108,1,1,not_compatible,1,3.7,1150.0,1.890566
case_029884,500,120,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,25,7.4,309.42,90.984,15.977,61.884,0.210638,0.912088,0,1,conditional,7,0.0,185.0,0.6188400000000001
case_029885,250,180,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,40,21,11.0,275.24,91.921,93.463,110.096,0.149384,0.646854,1,1,not_compatible,0,0.0,231.0,1.10096
case_029886,500,120,1.0,A_strong,0.1,0.05,0.2,0.1,balanced,30,21,7.4,242.303,77.245,40.946,48.461,0.188801,0.817532,0,1,not_compatible,0,0.0,155.4,0.484606
case_029887,500,180,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,9,22.0,302.737,103.926,67.138,60.547,0.160712,0.695902,0,1,not_compatible,0,0.0,198.0,0.6054740000000001
case_029888,100,180,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,9,7.4,240.554,99.928,11.64,240.554,0.207044,0.896526,1,1,not_compatible,0,0.0,66.60000000000001,2.4055400000000002
case_029889,500,120,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,5,50.0,370.73,109.42,23.401,74.146,0.205919,0.891655,0,1,not_compatible,0,11.0,250.0,0.74146
case_029890,500,250,0.5,B_medium,0.2,0.08,0.4,0.16,balanced,40,21,50.0,651.221,237.387,304.237,130.244,0.118527,0.513238,1,1,not_compatible,0,0.0,1050.0,1.302442
case_029891,500,80,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,20,12,50.0,694.746,198.071,36.808,138.949,0.215213,0.931899,1,1,not_compatible,6,22.0,600.0,1.389492
case_029892,500,120,1.0,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,15,7.4,179.616,57.197,45.713,35.923,0.156287,0.676743,0,1,not_compatible,0,0.0,111.0,0.35923200000000005
case_029893,160,180,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,25,11.0,205.291,73.295,106.163,128.307,0.089455,0.387352,1,1,not_compatible,0,0.0,275.0,1.28306875
case_029894,400,50,0.2,A_strong,0.1,0.05,0.2,0.1,balanced,10,6,22.0,187.052,49.32,5.052,46.763,0.223314,0.966977,0,0,compatible,9,22.0,132.0,0.46763
case_029895,250,120,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,15,22.0,260.002,90.778,100.549,104.001,0.108774,0.471003,1,1,not_compatible,0,0.0,330.0,1.040008
case_029896,250,180,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,20,12,22.0,208.598,69.915,106.665,83.439,0.110385,0.477982,0,1,not_compatible,0,0.0,264.0,0.834392
case_029897,500,180,0.05,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,9,11.0,282.762,88.257,3.762,56.552,0.224576,0.972442,0,0,compatible,10,22.0,99.0,0.565524
case_029898,500,120,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,26,11.0,248.784,80.554,90.682,49.757,0.115351,0.499486,0,1,not_compatible,0,0.0,286.0,0.497568
case_029899,400,120,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,30,24,50.0,831.835,333.859,268.374,207.959,0.125586,0.543805,1,1,not_compatible,0,0.0,1200.0,2.0795875
case_029900,400,180,0.5,B_medium,0.2,0.08,0.4,0.16,balanced,10,9,11.0,245.464,81.021,42.434,61.366,0.188544,0.81642,0,1,not_compatible,0,0.0,99.0,0.61366
case_029901,500,250,1.0,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,21,50.0,431.06,161.328,269.112,86.212,0.060681,0.262758,0,1,not_compatible,0,0.0,1050.0,0.86212
case_029902,400,120,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,10,50.0,403.816,145.84,126.387,100.954,0.123883,0.536429,1,1,not_compatible,0,0.0,500.0,1.0095399999999999
case_029903,100,180,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,30,22,50.0,614.476,361.961,243.145,614.476,0.118545,0.513315,1,1,not_compatible,0,0.0,1100.0,6.14476
case_029904,100,250,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,10,8,22.0,195.929,78.002,99.188,195.929,0.106609,0.46163,1,1,not_compatible,0,0.0,176.0,1.95929
case_029905,500,180,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,12,22.0,334.898,109.1,85.777,66.98,0.144518,0.625779,0,1,not_compatible,0,0.0,264.0,0.6697960000000001
case_029906,160,180,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,30,27,7.4,241.874,91.221,85.213,151.171,0.144681,0.626486,1,1,not_compatible,0,0.0,199.8,1.5117125
case_029907,160,180,0.05,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,23,7.4,354.106,131.885,8.402,221.316,0.215698,0.934001,1,1,not_compatible,0,0.0,170.20000000000002,2.2131625
case_029908,100,250,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,9,22.0,371.214,174.203,50.328,371.214,0.176836,0.765721,1,1,not_compatible,0,0.0,198.0,3.7121399999999998
case_029909,250,120,1.0,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,29,7.4,225.316,76.164,73.258,90.127,0.134166,0.580957,0,1,not_compatible,0,0.0,214.60000000000002,0.9012640000000001
case_029910,100,120,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,19,22.0,205.898,80.24,112.473,205.898,0.066177,0.286554,1,1,not_compatible,0,0.0,418.0,2.05898
case_029911,160,20,0.2,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,26,11.0,268.343,83.071,41.34,167.714,0.173533,0.751418,1,1,not_compatible,1,0.0,286.0,1.6771437500000002
case_029912,400,250,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,33,11.0,414.22,144.924,129.201,103.555,0.130024,0.563021,1,1,not_compatible,0,0.0,363.0,1.03555
case_029913,160,250,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,20,20,7.4,194.76,71.069,95.122,121.725,0.11418,0.494412,1,1,not_compatible,0,0.0,148.0,1.21725
case_029914,250,80,1.0,A_strong,0.1,0.05,0.2,0.1,balanced,20,18,50.0,533.949,226.93,215.835,213.58,0.129451,0.560539,1,1,not_compatible,0,0.0,900.0,2.135796
case_029915,100,120,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,10,9,22.0,316.295,125.18,8.246,316.295,0.215562,0.93341,1,1,not_compatible,0,0.0,198.0,3.1629500000000004
case_029916,250,180,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,20,11,50.0,722.93,267.709,28.38,289.172,0.212482,0.920074,1,1,not_compatible,0,0.0,550.0,2.89172
case_029917,500,50,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,30,23,50.0,300.998,100.218,221.045,60.2,0.057411,0.248598,0,1,not_compatible,0,0.0,1150.0,0.601996
case_029918,100,180,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,25,7.4,237.43,95.296,76.396,237.43,0.130532,0.565222,1,1,not_compatible,0,0.0,185.0,2.3743
case_029919,500,80,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,10,6,50.0,391.582,104.462,11.582,78.316,0.222145,0.961915,0,0,compatible,6,22.0,300.0,0.783164
case_029920,100,120,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,20,22.0,453.279,227.298,49.067,453.279,0.170642,0.7389,1,1,not_compatible,0,0.0,440.0,4.53279
case_029921,400,250,1.0,A_strong,0.1,0.05,0.2,0.1,balanced,20,17,50.0,578.088,237.703,248.43,144.522,0.122205,0.529162,1,1,not_compatible,0,0.0,850.0,1.44522
case_029922,400,120,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,40,35,50.0,1023.194,451.593,403.838,255.799,0.128953,0.558381,1,1,not_compatible,0,0.0,1750.0,2.557985
case_029923,160,250,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,29,7.4,285.762,107.941,105.413,178.601,0.127599,0.552519,1,1,not_compatible,0,0.0,214.60000000000002,1.7860125
case_029924,100,120,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,20,11.0,318.554,131.444,20.089,318.554,0.196458,0.850689,1,1,not_compatible,0,0.0,220.0,3.1855399999999996
case_029925,250,50,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,7,22.0,192.699,58.524,19.025,77.08,0.192101,0.83182,0,1,not_compatible,0,0.0,154.0,0.770796
case_029926,100,180,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,25,22.0,499.18,266.786,101.931,499.18,0.141894,0.61442,1,1,not_compatible,0,0.0,550.0,4.9918000000000005
case_029927,100,120,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,31,22.0,351.792,157.44,171.733,351.792,0.085639,0.370829,1,1,not_compatible,0,0.0,682.0,3.5179199999999997
case_029928,100,20,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,40,40,50.0,719.218,489.794,361.86,719.218,0.093665,0.40558,1,1,not_compatible,0,0.0,2000.0,7.19218
case_029929,400,120,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,20,14,11.0,280.203,81.397,6.203,70.051,0.223595,0.968195,0,0,compatible,17,11.0,154.0,0.7005075
case_029930,250,180,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,40,31,7.4,257.33,91.26,94.411,102.932,0.140149,0.606863,1,1,not_compatible,0,0.0,229.4,1.02932
case_029931,100,250,1.0,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,40,30,50.0,407.737,224.52,281.414,407.737,0.043149,0.18684,1,1,not_compatible,0,0.0,1500.0,4.07737
case_029932,250,180,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,20,50.0,435.177,161.331,245.875,174.071,0.063204,0.273681,1,1,not_compatible,0,0.0,1000.0,1.7407080000000001
case_029933,400,180,0.05,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,20,11,7.4,264.679,84.826,3.279,66.17,0.22514,0.974883,0,0,compatible,18,11.0,81.4,0.6616974999999999
