alias_id,registry_id,municipality_id,source_basis,alias_type,alias_value,language,is_primary,confidence,source
ALIAS-MUN-DGLAC-54408-002,MUN-DGLAC-54408,54408,dglac_official_directory,normalized_en,ammar al beykat,en,false,high,registry
ALIAS-MUN-DGLAC-54408-003,MUN-DGLAC-54408,54408,dglac_official_directory,normalized_en,ammar-al-beykat,en,false,high,registry
ALIAS-MUN-DGLAC-54408-004,MUN-DGLAC-54408,54408,dglac_official_directory,primary_ar,عمار البيكات,ar,true,high,registry
ALIAS-MUN-DGLAC-54408-005,MUN-DGLAC-54408,54408,dglac_official_directory,slug,ammar_al_beykat,en,false,high,registry
ALIAS-MUN-DGLAC-54012-001,MUN-DGLAC-54012,54012,dglac_official_directory,primary_en,An Nafiseh,en,true,high,registry
ALIAS-MUN-DGLAC-54012-002,MUN-DGLAC-54012,54012,dglac_official_directory,normalized_en,nafiseh,en,false,high,registry
ALIAS-MUN-DGLAC-54012-003,MUN-DGLAC-54012,54012,dglac_official_directory,normalized_en,an-nafiseh,en,false,high,registry
ALIAS-MUN-DGLAC-54012-004,MUN-DGLAC-54012,54012,dglac_official_directory,no_article_en,Nafiseh,en,false,high,registry
ALIAS-MUN-DGLAC-54012-005,MUN-DGLAC-54012,54012,dglac_official_directory,primary_ar,النفيسة,ar,true,high,registry
ALIAS-MUN-DGLAC-54012-006,MUN-DGLAC-54012,54012,dglac_official_directory,moim_2025_ar,النفيسه,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-54012-007,MUN-DGLAC-54012,54012,dglac_official_directory,slug,an_nafiseh,en,false,high,registry
ALIAS-MUN-DGLAC-54021-001,MUN-DGLAC-54021,54021,dglac_official_directory,primary_en,An Naheriyah and Bestan Al Harsh,en,true,high,registry
ALIAS-MUN-DGLAC-54021-002,MUN-DGLAC-54021,54021,dglac_official_directory,normalized_en,naheriyah and bestan al harsh,en,false,high,registry
ALIAS-MUN-DGLAC-54021-003,MUN-DGLAC-54021,54021,dglac_official_directory,normalized_en,an-naheriyah-and-bestan-al-harsh,en,false,high,registry
ALIAS-MUN-DGLAC-54021-004,MUN-DGLAC-54021,54021,dglac_official_directory,no_article_en,Naheriyah and Bestan Al Harsh,en,false,high,registry
ALIAS-MUN-DGLAC-54021-005,MUN-DGLAC-54021,54021,dglac_official_directory,primary_ar,النهرية وبستان الحرش,ar,true,high,registry
ALIAS-MUN-DGLAC-54021-006,MUN-DGLAC-54021,54021,dglac_official_directory,slug,an_naheriyah_and_bestan_al_harsh,en,false,high,registry
ALIAS-MUN-DGLAC-53850-001,MUN-DGLAC-53850,53850,dglac_official_directory,primary_en,Andqet,en,true,high,registry
ALIAS-MUN-DGLAC-53850-002,MUN-DGLAC-53850,53850,dglac_official_directory,primary_ar,عندقت,ar,true,high,registry
ALIAS-MUN-DGLAC-53850-003,MUN-DGLAC-53850,53850,dglac_official_directory,slug,andqet,en,false,high,registry
ALIAS-MUN-DGLAC-54390-001,MUN-DGLAC-54390,54390,dglac_official_directory,primary_en,Arqa,en,true,high,registry
ALIAS-MUN-DGLAC-54390-002,MUN-DGLAC-54390,54390,dglac_official_directory,primary_ar,عرقا,ar,true,high,registry
ALIAS-MUN-DGLAC-54390-003,MUN-DGLAC-54390,54390,dglac_official_directory,slug,arqa,en,false,high,registry
ALIAS-MUN-DGLAC-54579-001,MUN-DGLAC-54579,54579,dglac_official_directory,primary_en,As Sulah,en,true,high,registry
ALIAS-MUN-DGLAC-54579-002,MUN-DGLAC-54579,54579,dglac_official_directory,normalized_en,sulah,en,false,high,registry
ALIAS-MUN-DGLAC-54579-003,MUN-DGLAC-54579,54579,dglac_official_directory,normalized_en,as-sulah,en,false,high,registry
ALIAS-MUN-DGLAC-54579-004,MUN-DGLAC-54579,54579,dglac_official_directory,no_article_en,Sulah,en,false,high,registry
ALIAS-MUN-DGLAC-54579-005,MUN-DGLAC-54579,54579,dglac_official_directory,primary_ar,السهلة,ar,true,high,registry
ALIAS-MUN-DGLAC-54579-006,MUN-DGLAC-54579,54579,dglac_official_directory,slug,as_sulah,en,false,high,registry
ALIAS-MUN-DGLAC-54462-001,MUN-DGLAC-54462,54462,dglac_official_directory,primary_en,Ash Shuqduf,en,true,high,registry
ALIAS-MUN-DGLAC-54462-002,MUN-DGLAC-54462,54462,dglac_official_directory,normalized_en,ash-shuqduf,en,false,high,registry
ALIAS-MUN-DGLAC-54462-003,MUN-DGLAC-54462,54462,dglac_official_directory,primary_ar,الشقدوف,ar,true,high,registry
ALIAS-MUN-DGLAC-54462-004,MUN-DGLAC-54462,54462,dglac_official_directory,slug,ash_shuqduf,en,false,high,registry
ALIAS-MUN-DGLAC-54210-001,MUN-DGLAC-54210,54210,dglac_official_directory,primary_en,Ayun al-Ghazlan,en,true,high,registry
ALIAS-MUN-DGLAC-54210-002,MUN-DGLAC-54210,54210,dglac_official_directory,normalized_en,ayun al ghazlan,en,false,high,registry
ALIAS-MUN-DGLAC-54210-003,MUN-DGLAC-54210,54210,dglac_official_directory,normalized_en,ayun-al-ghazlan,en,false,high,registry
ALIAS-MUN-DGLAC-54210-004,MUN-DGLAC-54210,54210,dglac_official_directory,primary_ar,عيون الغزلان,ar,true,high,registry
ALIAS-MUN-DGLAC-54210-005,MUN-DGLAC-54210,54210,dglac_official_directory,slug,ayun_al_ghazlan,en,false,high,registry
ALIAS-MUN-DGLAC-53859-001,MUN-DGLAC-53859,53859,dglac_official_directory,primary_en,Ayyat,en,true,high,registry
ALIAS-MUN-DGLAC-53859-002,MUN-DGLAC-53859,53859,dglac_official_directory,primary_ar,عيات,ar,true,high,registry
ALIAS-MUN-DGLAC-53859-003,MUN-DGLAC-53859,53859,dglac_official_directory,slug,ayyat,en,false,high,registry
ALIAS-MUN-DGLAC-54426-001,MUN-DGLAC-54426,54426,dglac_official_directory,primary_en,Bani Sakhr,en,true,high,registry
ALIAS-MUN-DGLAC-54426-002,MUN-DGLAC-54426,54426,dglac_official_directory,normalized_en,bani-sakhr,en,false,high,registry
ALIAS-MUN-DGLAC-54426-003,MUN-DGLAC-54426,54426,dglac_official_directory,primary_ar,بني صخر,ar,true,high,registry
ALIAS-MUN-DGLAC-54426-004,MUN-DGLAC-54426,54426,dglac_official_directory,slug,bani_sakhr,en,false,high,registry
ALIAS-MUN-DGLAC-54525-001,MUN-DGLAC-54525,54525,dglac_official_directory,primary_en,Barbarah,en,true,high,registry
ALIAS-MUN-DGLAC-54525-002,MUN-DGLAC-54525,54525,dglac_official_directory,primary_ar,بربارة,ar,true,high,registry
ALIAS-MUN-DGLAC-54525-003,MUN-DGLAC-54525,54525,dglac_official_directory,moim_2025_ar,برباره,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-54525-004,MUN-DGLAC-54525,54525,dglac_official_directory,slug,barbarah,en,false,high,registry
ALIAS-MUN-DGLAC-53535-001,MUN-DGLAC-53535,53535,dglac_official_directory,primary_en,Barkaayl,en,true,high,registry
ALIAS-MUN-DGLAC-53535-002,MUN-DGLAC-53535,53535,dglac_official_directory,primary_ar,برقايل,ar,true,high,registry
ALIAS-MUN-DGLAC-53535-003,MUN-DGLAC-53535,53535,dglac_official_directory,slug,barkaayl,en,false,high,registry
ALIAS-MUN-DGLAC-53589-001,MUN-DGLAC-53589,53589,dglac_official_directory,primary_en,Bayno - Qaboula,en,true,high,registry
ALIAS-MUN-DGLAC-53589-002,MUN-DGLAC-53589,53589,dglac_official_directory,normalized_en,bayno   qaboula,en,false,high,registry
ALIAS-MUN-DGLAC-53589-003,MUN-DGLAC-53589,53589,dglac_official_directory,normalized_en,bayno---qaboula,en,false,high,registry
ALIAS-MUN-DGLAC-53589-004,MUN-DGLAC-53589,53589,dglac_official_directory,primary_ar,بينو-قبولا,ar,true,high,registry
ALIAS-MUN-DGLAC-53589-005,MUN-DGLAC-53589,53589,dglac_official_directory,slug,bayno_qaboula,en,false,high,registry
ALIAS-MUN-DGLAC-54633-001,MUN-DGLAC-54633,54633,dglac_official_directory,primary_en,Bayt Ayyub,en,true,high,registry
ALIAS-MUN-DGLAC-54633-002,MUN-DGLAC-54633,54633,dglac_official_directory,normalized_en,bayt-ayyub,en,false,high,registry
ALIAS-MUN-DGLAC-54633-003,MUN-DGLAC-54633,54633,dglac_official_directory,primary_ar,بيت ايوب,ar,true,high,registry
ALIAS-MUN-DGLAC-54633-004,MUN-DGLAC-54633,54633,dglac_official_directory,slug,bayt_ayyub,en,false,high,registry
ALIAS-MUN-DGLAC-63015-001,MUN-DGLAC-63015,63015,dglac_official_directory,primary_en,Bayt Mlat,en,true,high,registry
ALIAS-MUN-DGLAC-63015-002,MUN-DGLAC-63015,63015,dglac_official_directory,normalized_en,bayt-mlat,en,false,high,registry
ALIAS-MUN-DGLAC-63015-003,MUN-DGLAC-63015,63015,dglac_official_directory,primary_ar,بيت ملات,ar,true,high,registry
ALIAS-MUN-DGLAC-63015-004,MUN-DGLAC-63015,63015,dglac_official_directory,slug,bayt_mlat,en,false,high,registry
ALIAS-MUN-DGLAC-53544-001,MUN-DGLAC-53544,53544,dglac_official_directory,primary_en,Bazal,en,true,high,registry
ALIAS-MUN-DGLAC-53544-002,MUN-DGLAC-53544,53544,dglac_official_directory,primary_ar,بزال,ar,true,high,registry
ALIAS-MUN-DGLAC-53544-003,MUN-DGLAC-53544,53544,dglac_official_directory,slug,bazal,en,false,high,registry
ALIAS-MUN-DGLAC-53553-001,MUN-DGLAC-53553,53553,dglac_official_directory,primary_en,Bazbina,en,true,high,registry
ALIAS-MUN-DGLAC-53553-002,MUN-DGLAC-53553,53553,dglac_official_directory,primary_ar,بزبينا,ar,true,high,registry
ALIAS-MUN-DGLAC-53553-003,MUN-DGLAC-53553,53553,dglac_official_directory,slug,bazbina,en,false,high,registry
ALIAS-MUN-DGLAC-53508-001,MUN-DGLAC-53508,53508,dglac_official_directory,primary_en,Bebnine - Al Abdeh,en,true,high,registry
ALIAS-MUN-DGLAC-53508-002,MUN-DGLAC-53508,53508,dglac_official_directory,normalized_en,bebnine   al abdeh,en,false,high,registry
ALIAS-MUN-DGLAC-53508-003,MUN-DGLAC-53508,53508,dglac_official_directory,normalized_en,bebnine---al-abdeh,en,false,high,registry
ALIAS-MUN-DGLAC-53508-004,MUN-DGLAC-53508,53508,dglac_official_directory,primary_ar,ببنين - العبده,ar,true,high,registry
ALIAS-MUN-DGLAC-53508-005,MUN-DGLAC-53508,53508,dglac_official_directory,moim_2025_ar,العبده,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-53508-006,MUN-DGLAC-53508,53508,dglac_official_directory,moim_2025_ar,ببنين,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-53508-007,MUN-DGLAC-53508,53508,dglac_official_directory,slug,bebnine_al_abdeh,en,false,high,registry
ALIAS-MUN-DGLAC-54048-001,MUN-DGLAC-54048,54048,dglac_official_directory,primary_en,Beit El Hajj,en,true,high,registry
ALIAS-MUN-DGLAC-54048-002,MUN-DGLAC-54048,54048,dglac_official_directory,normalized_en,beit-el-hajj,en,false,high,registry
ALIAS-MUN-DGLAC-54048-003,MUN-DGLAC-54048,54048,dglac_official_directory,primary_ar,بيت الحاج,ar,true,high,registry
ALIAS-MUN-DGLAC-54048-004,MUN-DGLAC-54048,54048,dglac_official_directory,slug,beit_el_hajj,en,false,high,registry
ALIAS-MUN-DGLAC-54399-001,MUN-DGLAC-54399,54399,dglac_official_directory,primary_en,Beit Younes,en,true,high,registry
ALIAS-MUN-DGLAC-54399-002,MUN-DGLAC-54399,54399,dglac_official_directory,normalized_en,beit-younes,en,false,high,registry
ALIAS-MUN-DGLAC-54399-003,MUN-DGLAC-54399,54399,dglac_official_directory,primary_ar,بيت يونس,ar,true,high,registry
ALIAS-MUN-DGLAC-54399-004,MUN-DGLAC-54399,54399,dglac_official_directory,slug,beit_younes,en,false,high,registry
ALIAS-MUN-DGLAC-53562-001,MUN-DGLAC-53562,53562,dglac_official_directory,primary_en,Biqrazla,en,true,high,registry
ALIAS-MUN-DGLAC-53562-002,MUN-DGLAC-53562,53562,dglac_official_directory,primary_ar,بقرزلا,ar,true,high,registry
ALIAS-MUN-DGLAC-53562-003,MUN-DGLAC-53562,53562,dglac_official_directory,slug,biqrazla,en,false,high,registry
ALIAS-MUN-DGLAC-53526-001,MUN-DGLAC-53526,53526,dglac_official_directory,primary_en,Burj Al Arab,en,true,high,registry
ALIAS-MUN-DGLAC-53526-002,MUN-DGLAC-53526,53526,dglac_official_directory,normalized_en,burj-al-arab,en,false,high,registry
ALIAS-MUN-DGLAC-53526-003,MUN-DGLAC-53526,53526,dglac_official_directory,primary_ar,برج العرب,ar,true,high,registry
ALIAS-MUN-DGLAC-53526-004,MUN-DGLAC-53526,53526,dglac_official_directory,slug,burj_al_arab,en,false,high,registry
ALIAS-MUN-DGLAC-54264-001,MUN-DGLAC-54264,54264,dglac_official_directory,primary_en,Dahr Laysina,en,true,high,registry
ALIAS-MUN-DGLAC-54264-002,MUN-DGLAC-54264,54264,dglac_official_directory,normalized_en,dahr-laysina,en,false,high,registry
ALIAS-MUN-DGLAC-54264-003,MUN-DGLAC-54264,54264,dglac_official_directory,primary_ar,ضهر ليسينة,ar,true,high,registry
ALIAS-MUN-DGLAC-54264-004,MUN-DGLAC-54264,54264,dglac_official_directory,moim_2025_ar,ضهر الليسينه,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-54264-005,MUN-DGLAC-54264,54264,dglac_official_directory,slug,dahr_laysina,en,false,high,registry
ALIAS-MUN-DGLAC-54498-001,MUN-DGLAC-54498,54498,dglac_official_directory,primary_en,Dahr al Qanbar,en,true,high,registry
ALIAS-MUN-DGLAC-54498-002,MUN-DGLAC-54498,54498,dglac_official_directory,normalized_en,dahr-al-qanbar,en,false,high,registry
ALIAS-MUN-DGLAC-54498-003,MUN-DGLAC-54498,54498,dglac_official_directory,primary_ar,ضهر القنبر,ar,true,high,registry
ALIAS-MUN-DGLAC-54498-004,MUN-DGLAC-54498,54498,dglac_official_directory,slug,dahr_al_qanbar,en,false,high,registry
ALIAS-MUN-DGLAC-53715-001,MUN-DGLAC-53715,53715,dglac_official_directory,primary_en,Deir Dalloum and Zouk al-Maqasarin,en,true,high,registry
ALIAS-MUN-DGLAC-53715-002,MUN-DGLAC-53715,53715,dglac_official_directory,normalized_en,deir dalloum and zouk al maqasarin,en,false,high,registry
ALIAS-MUN-DGLAC-53715-003,MUN-DGLAC-53715,53715,dglac_official_directory,normalized_en,deir-dalloum-and-zouk-al-maqasarin,en,false,high,registry
ALIAS-MUN-DGLAC-53715-004,MUN-DGLAC-53715,53715,dglac_official_directory,primary_ar,دير دلوم وزوق المقشرين,ar,true,high,registry
ALIAS-MUN-DGLAC-53715-005,MUN-DGLAC-53715,53715,dglac_official_directory,moim_2025_ar,زوق المقشرين,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-53715-006,MUN-DGLAC-53715,53715,dglac_official_directory,moim_2025_ar,دير دلوم,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-53715-007,MUN-DGLAC-53715,53715,dglac_official_directory,slug,deir_dalloum_and_zouk_al_maqasarin,en,false,high,registry
ALIAS-MUN-DGLAC-53706-001,MUN-DGLAC-53706,53706,dglac_official_directory,primary_en,Deir Janine,en,true,high,registry
ALIAS-MUN-DGLAC-53706-002,MUN-DGLAC-53706,53706,dglac_official_directory,normalized_en,deir-janine,en,false,high,registry
ALIAS-MUN-DGLAC-53706-003,MUN-DGLAC-53706,53706,dglac_official_directory,primary_ar,دير جنين,ar,true,high,registry
ALIAS-MUN-DGLAC-53706-004,MUN-DGLAC-53706,53706,dglac_official_directory,slug,deir_janine,en,false,high,registry
ALIAS-MUN-DGLAC-54219-001,MUN-DGLAC-54219,54219,dglac_official_directory,primary_en,Dura,en,true,high,registry
ALIAS-MUN-DGLAC-54219-002,MUN-DGLAC-54219,54219,dglac_official_directory,primary_ar,دورة,ar,true,high,registry
ALIAS-MUN-DGLAC-54219-003,MUN-DGLAC-54219,54219,dglac_official_directory,moim_2025_ar,الدوره,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-54219-004,MUN-DGLAC-54219,54219,dglac_official_directory,slug,dura,en,false,high,registry
ALIAS-MUN-DGLAC-54120-001,MUN-DGLAC-54120,54120,dglac_official_directory,primary_en,Dusa and Baghdad,en,true,high,registry
ALIAS-MUN-DGLAC-54120-002,MUN-DGLAC-54120,54120,dglac_official_directory,normalized_en,dusa-and-baghdad,en,false,high,registry
ALIAS-MUN-DGLAC-54120-003,MUN-DGLAC-54120,54120,dglac_official_directory,primary_ar,دوسة وبغدادي,ar,true,high,registry
ALIAS-MUN-DGLAC-54120-004,MUN-DGLAC-54120,54120,dglac_official_directory,moim_2025_ar,الدوسه و بغدادي,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-54120-005,MUN-DGLAC-54120,54120,dglac_official_directory,slug,dusa_and_baghdad,en,false,high,registry
ALIAS-MUN-DGLAC-54102-001,MUN-DGLAC-54102,54102,dglac_official_directory,primary_en,Dweir Adwiya,en,true,high,registry
ALIAS-MUN-DGLAC-54102-002,MUN-DGLAC-54102,54102,dglac_official_directory,normalized_en,dweir-adwiya,en,false,high,registry
ALIAS-MUN-DGLAC-54102-003,MUN-DGLAC-54102,54102,dglac_official_directory,primary_ar,دوير عدويه,ar,true,high,registry
ALIAS-MUN-DGLAC-54102-004,MUN-DGLAC-54102,54102,dglac_official_directory,slug,dweir_adwiya,en,false,high,registry
ALIAS-MUN-DGLAC-54255-001,MUN-DGLAC-54255,54255,dglac_official_directory,primary_en,Eilat,en,true,high,registry
ALIAS-MUN-DGLAC-54255-002,MUN-DGLAC-54255,54255,dglac_official_directory,primary_ar,ايلات,ar,true,high,registry
ALIAS-MUN-DGLAC-54255-003,MUN-DGLAC-54255,54255,dglac_official_directory,slug,eilat,en,false,high,registry
ALIAS-MUN-DGLAC-53877-001,MUN-DGLAC-53877,53877,dglac_official_directory,primary_en,"Fassikin, Ain Ashma and Ain Tenta",en,true,high,registry
ALIAS-MUN-DGLAC-53877-002,MUN-DGLAC-53877,53877,dglac_official_directory,normalized_en,"fassikin,-ain-ashma-and-ain-tenta",en,false,high,registry
ALIAS-MUN-DGLAC-53877-003,MUN-DGLAC-53877,53877,dglac_official_directory,primary_ar,فسيقين-عين اشما وعين تنتا,ar,true,high,registry
ALIAS-MUN-DGLAC-53877-004,MUN-DGLAC-53877,53877,dglac_official_directory,slug,fassikin_ain_ashma_and_ain_tenta,en,false,high,registry
ALIAS-MUN-DGLAC-53886-001,MUN-DGLAC-53886,53886,dglac_official_directory,primary_en,Fnaideq,en,true,high,registry
ALIAS-MUN-DGLAC-53886-002,MUN-DGLAC-53886,53886,dglac_official_directory,primary_ar,فنيدق,ar,true,high,registry
ALIAS-MUN-DGLAC-53886-003,MUN-DGLAC-53886,53886,dglac_official_directory,slug,fnaideq,en,false,high,registry
ALIAS-MUN-DGLAC-54516-001,MUN-DGLAC-54516,54516,dglac_official_directory,primary_en,Ghazilah,en,true,high,registry
ALIAS-MUN-DGLAC-54516-002,MUN-DGLAC-54516,54516,dglac_official_directory,primary_ar,غزيله,ar,true,high,registry
ALIAS-MUN-DGLAC-54516-003,MUN-DGLAC-54516,54516,dglac_official_directory,moim_2025_ar,الغزيله,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-54516-004,MUN-DGLAC-54516,54516,dglac_official_directory,slug,ghazilah,en,false,high,registry
ALIAS-MUN-DGLAC-53499-001,MUN-DGLAC-53499,53499,dglac_official_directory,primary_en,Halba,en,true,high,registry
ALIAS-MUN-DGLAC-53499-002,MUN-DGLAC-53499,53499,dglac_official_directory,primary_ar,حلبا,ar,true,high,registry
ALIAS-MUN-DGLAC-53499-003,MUN-DGLAC-53499,53499,dglac_official_directory,slug,halba,en,false,high,registry
ALIAS-MUN-DGLAC-54138-001,MUN-DGLAC-54138,54138,dglac_official_directory,primary_en,Harrar,en,true,high,registry
ALIAS-MUN-DGLAC-54138-002,MUN-DGLAC-54138,54138,dglac_official_directory,primary_ar,حرار,ar,true,high,registry
ALIAS-MUN-DGLAC-54138-003,MUN-DGLAC-54138,54138,dglac_official_directory,slug,harrar,en,false,high,registry
ALIAS-MUN-DGLAC-54597-001,MUN-DGLAC-54597,54597,dglac_official_directory,primary_en,Haytla,en,true,high,registry
ALIAS-MUN-DGLAC-54597-002,MUN-DGLAC-54597,54597,dglac_official_directory,primary_ar,هيتلا,ar,true,high,registry
ALIAS-MUN-DGLAC-54597-003,MUN-DGLAC-54597,54597,dglac_official_directory,slug,haytla,en,false,high,registry
ALIAS-MUN-DGLAC-54291-001,MUN-DGLAC-54291,54291,dglac_official_directory,primary_en,Hayzouq,en,true,high,registry
ALIAS-MUN-DGLAC-54291-002,MUN-DGLAC-54291,54291,dglac_official_directory,primary_ar,حيزوق,ar,true,high,registry
ALIAS-MUN-DGLAC-54291-003,MUN-DGLAC-54291,54291,dglac_official_directory,slug,hayzouq,en,false,high,registry
ALIAS-MUN-DGLAC-54489-001,MUN-DGLAC-54489,54489,dglac_official_directory,primary_en,Jarmnaya and Ar Rama,en,true,high,registry
ALIAS-MUN-DGLAC-54489-002,MUN-DGLAC-54489,54489,dglac_official_directory,normalized_en,jarmnaya-and-ar-rama,en,false,high,registry
ALIAS-MUN-DGLAC-54489-003,MUN-DGLAC-54489,54489,dglac_official_directory,primary_ar,جرمنايا والرامة,ar,true,high,registry
ALIAS-MUN-DGLAC-54489-004,MUN-DGLAC-54489,54489,dglac_official_directory,moim_2025_ar,الرامه,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-54489-005,MUN-DGLAC-54489,54489,dglac_official_directory,moim_2025_ar,جرمنايا,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-54489-006,MUN-DGLAC-54489,54489,dglac_official_directory,slug,jarmnaya_and_ar_rama,en,false,high,registry
ALIAS-MUN-DGLAC-53652-001,MUN-DGLAC-53652,53652,dglac_official_directory,primary_en,Jdeideh Al Juma,en,true,high,registry
ALIAS-MUN-DGLAC-53652-002,MUN-DGLAC-53652,53652,dglac_official_directory,normalized_en,jdeideh-al-juma,en,false,high,registry
ALIAS-MUN-DGLAC-53652-003,MUN-DGLAC-53652,53652,dglac_official_directory,primary_ar,جديدة الجومة,ar,true,high,registry
ALIAS-MUN-DGLAC-53652-004,MUN-DGLAC-53652,53652,dglac_official_directory,slug,jdeideh_al_juma,en,false,high,registry
ALIAS-MUN-DGLAC-53661-001,MUN-DGLAC-53661,53661,dglac_official_directory,primary_en,Jdeideh Al Qaytaa,en,true,high,registry
ALIAS-MUN-DGLAC-53661-002,MUN-DGLAC-53661,53661,dglac_official_directory,normalized_en,jdeideh-al-qaytaa,en,false,high,registry
ALIAS-MUN-DGLAC-53661-003,MUN-DGLAC-53661,53661,dglac_official_directory,primary_ar,جديدة القيطع,ar,true,high,registry
ALIAS-MUN-DGLAC-53661-004,MUN-DGLAC-53661,53661,dglac_official_directory,slug,jdeideh_al_qaytaa,en,false,high,registry
ALIAS-MUN-DGLAC-53643-001,MUN-DGLAC-53643,53643,dglac_official_directory,primary_en,Jebrayel,en,true,high,registry
ALIAS-MUN-DGLAC-53643-002,MUN-DGLAC-53643,53643,dglac_official_directory,primary_ar,جبرايل,ar,true,high,registry
ALIAS-MUN-DGLAC-53643-003,MUN-DGLAC-53643,53643,dglac_official_directory,slug,jebrayel,en,false,high,registry
ALIAS-MUN-DGLAC-53922-001,MUN-DGLAC-53922,53922,dglac_official_directory,primary_en,"Karm Aassfour, Beit Ghattas, Mazraat Al Naheriyeh",en,true,high,registry
